participant;condition;layout;chats;part;topic;question;answer;wait_time;correct
18;A;1;3;3;Lämpöpumppu;Lämpöpumppuni ohjausjärjestelmän vihreä merkkivalo alkoi vilkkumaan eilen, mitä se tarkoittaa?;se palaa sen merkiksi että kaikki on kunnossa;46,45;FALSE
18;B;2;3;2;Tenniksen kilpailumääräykset;Ajattelin ilmoittautua tenniskisoihin, mutta edellisistä on niin kauan aikaa, että haluaisin tarkistaa pari juttua. Olen tasolla 14, mihin tasoluokkaan minun kuuluu osallistua?;C;22,05;TRUE
18;B;2;3;2;Tenniksen kilpailumääräykset;Olen vähän huolissani omasta jaksamisestani, kuinka pitkä tauko kahden normaalipituisen saman luokan ottelussa on vähintään?;60min;63,98;TRUE
18;B;2;3;2;Tenniksen kilpailumääräykset;Kuinka montaa palloa tennisotteluissa voi korkeintaan käyttää?;6;92,65;TRUE
18;B;2;3;2;Nelikopteri;Kiinnostaisi tietää muutama juttu tästä nelikopterista. Kuinka painava kopteri on?;1380g;27,50;TRUE
18;B;2;3;2;Nelikopteri;Entä mikä on sen maksiminopeus?;20 m/s;73,03;TRUE
18;B;2;3;2;Nelikopteri;Kuuluko kotiinpaluutoimintoon kotiin paluu, jos akku on vähissä?;kyllä;25,19;TRUE
18;B;2;3;2;Kuivauskaappi;Kuinka korkea kuivauskaappi on?;1900mm;19,48;TRUE
18;B;2;3;2;Kuivauskaappi;Kuinka kauan lingotun pyykin kuivaus pikakuivauksella kestää?;n. 180 min;84,69;TRUE
18;B;2;3;2;Kuivauskaappi;Mitä pesuainetta kuivauskaapin puhdistukseen voi käyttää?;mietoa saippualiuosta;76,68;TRUE
18;B;2;3;2;Jääkaappi;Tarvitsisin apua jääkaapin asennuksessa. Kuinka kauas sähköliedestä jääkaappi tulee vähintään sijoittaa?;3 cm;19,55;TRUE
18;B;2;3;2;Painepesuri;Mikä on mallin P 130.2 nimellispaine?;12/120 MPa/baari;50,83;TRUE
18;B;2;3;2;Painepesuri;Entä nimellisvirrankulutus?;2.300 kW;44,97;TRUE
18;C;1;4;1;Miekkailu;Olen miettinyt miekkailun aloittamista, mutta en tiedä mikä kolmesta miekkailulajista pitäisi valita. Mikä kolmesta miekkatyypistä (kalpa, floretti, säilä) saa olla painavin?;"kapla
";58,17;TRUE
18;C;1;4;1;Miekkailu;Kuinka paljon se saa enintään painaa?;770g;52,01;TRUE
18;C;1;4;1;Generaattori;Missä tätä generaattoria on tarkoitus käyttää?;asuntovaunussa;109,48;TRUE
18;C;1;4;1;Generaattori;Kuinka paljon se painaa?;96,5kg;38,15;TRUE
18;C;1;4;1;Generaattori;Mitä lisävarusteita generaattoriin on saatavana?;PR 25044, ulkoinen tiivistesarja;205,88;TRUE
18;C;1;4;1;Päältäajettava ruohonleikkuri;Haluaisin vertailla kahta ruohonleikkurimallia, LM2148 M ja LM2153 MD. Kummassa näistä on suurempi teho?;LM2153 MD;111,28;TRUE
18;C;1;4;1;Päältäajettava ruohonleikkuri;Entä onko niiden polttoainesäiliöiden tilavuuksissa eroa?;ei;50,24;TRUE
18;C;1;4;1;Päältäajettava ruohonleikkuri;Mitkä niiden leikkuuleveydet ovat?;48 ja 53 mm;139,48;TRUE
18;C;1;4;1;Kamiina;Voinko käyttää ostamani kamiinan polttoaineena sytytysnestettä?;ei;132,39;TRUE
18;C;1;4;1;Kamiina;Entä mitä materiaalia keittolevy on?;valurautaa;47,71;TRUE
18;C;1;4;1;Kamiina;Okei, sitten vielä yksi. Kuinka pitkä takuu kamiinalla on?;12 kuukautta;79,80;TRUE
18;D;2;4;4;Jalkapallosäännöt;Ajattelin pitää tietovisan eri urheilulajeista ja mietin tässä jalkapallokysymyksiä, tarvitsisin niihin vastaukset. Ensimmäiseksi, mikä on pelikentän sivurajan minimipituus?;90 m;33,79;TRUE
18;D;2;4;4;Jalkapallosäännöt;Mikä on pallon ympärysmitta?;68-70cm;79,74;TRUE
18;D;2;4;4;Jalkapallosäännöt;Kuinka monta pelaajaa joukkueessa saa olla enintään?;11;97,73;TRUE
18;D;2;4;4;Jalkapallosäännöt;Sitten vielä yksi. Kuinka kaukana vastapuolen pelaajien pitää olla kulmakaaresta kulmapotkutilanteessa?;9,15 m;30,22;TRUE
18;D;2;4;4;Langattomat Bluetooth-kuulokkeet;Ostin juuri uudet Bluetooth-kuulokkeet ja tarvitsisin vastauksen muutamaan kysymykseen. Mitä kaikkea pakkauksen pitäisi sisältää?;kuulokkeet, USB-latauskaapelin ja pikaoppaan;55,57;TRUE
18;D;2;4;4;Langattomat Bluetooth-kuulokkeet;OK, minulta näyttäisi puuttuvan ohjeet ja siksi tässä kyselen. Yritin muodostaa pariliitosta, mutta se kysyy jotain salasanaa. Mikä se mahtaa olla?;0;150,58;TRUE
18;D;2;4;4;Langattomat Bluetooth-kuulokkeet;Kuinka kauan kuulokkeiden lataaminen pitäisi yleensä kestää?;2 tuntia;52,04;TRUE
18;D;2;4;4;Langattomat Bluetooth-kuulokkeet;Kuinka suuri kuulokkeiden toimintasäde on?;jopa 10 m;53,78;TRUE
18;D;2;4;4;Ompelukone;Mikä on tässä ompelukoneessa ompelen enimmäisleveys?;5 mm;154,11;TRUE
18;D;2;4;4;Ompelukone;Entä mille välille ompelen pituuden voi asettaa siksak-ompelussa?;0,5-4;86,28;TRUE
18;D;2;4;4;Ompelukone;Kuinka painava kone on?;5 kg;47,19;TRUE
18;D;2;4;4;Mikroaaltouuni;Minulla olisi pari kysymystä viime viikolla ostamastani mikrosta. Luulen että siinä on jokin häiriö, koska näytössä palaa kolme nollaa. Mikä voisi olla syy tähän?;sähkökatkos;78,22;TRUE
18;D;2;4;4;Mikroaaltouuni;Selvä. Entä mikä on suurin teho jonka voin valita?;800 W;96,38;TRUE
18;D;2;4;4;Mikroaaltouuni;Mitä tällä teholla tulisi kuumentaa?;nesteitä;54,47;TRUE
19;A;1;3;4;Televisio;Yritän muodostaa internet-yhteyttä ostamaani televisioon, mutta se ei tunnu onnistuvan. Mikä on minimi verkkoyhteyden nopeus, jotta internet-yhteys voidaan muodostaa?;10 Mbps;45,23;TRUE
19;A;1;3;4;Televisio;Kytkin USB-näppäimistön televisioon, millä painikkeella pääsen palaamaan valikossa edelliseen näyttöön?;ESC-näppäin;133,75;TRUE
19;A;1;3;4;Televisio;Entä mitä Windows-näppäin tekee?;Näyttää television asetukset;75,88;TRUE
19;A;1;3;4;Grilli;Mietin grillin ostoa ja olisi pari kysymystä siitä. Mitkä ovat grillauspinta-alan pituus ja leveys?;n. 49.6 x 90.0 cm;97,20;TRUE
19;A;1;3;4;Grilli;Kuinka pitkä takuu grillillä on?;2 vuotta;26,95;TRUE
19;A;1;3;4;Grilli;Entä mitä lisävarusteita grilliin on saatavana?;suojahuppu ja elektroninen grillivarras;77,83;TRUE
19;A;1;3;4;Ompelukone;Mikä on tässä ompelukoneessa ompelen enimmäisleveys?;5 mm;65,20;TRUE
19;A;1;3;4;Ompelukone;Entä mille välille ompelen pituuden voi asettaa siksak-ompelussa?;0,5-4;49,98;TRUE
19;A;1;3;4;Ompelukone;Kuinka painava kone on?;5,0 kg;57,28;TRUE
19;A;1;3;4;Taekwondon kilpailusäännöt;Lapseni on osallistumassa ensimmäiseen taekwondokilpailuun ja muutama asia on vielä epäselvä. Mihin kilpailuluokkaan hänen pitää osallistua? Hän on 9-vuotias.;C-juniorit;40,92;TRUE
19;A;1;3;4;Taekwondon kilpailusäännöt;Käydäänkö tässä luokassa pyykkipoikaottelua?;Kyllä;63,41;TRUE
19;A;1;3;4;Agility;Olen osallistumassa ensimmäistä kertaa agility-kilpailuun. Koirani säkäkorkeus on 40cm, mihin kilpailuluokkaan (koko) minun pitää osallistua?;Medi (M);73,26;TRUE
19;A;1;3;4;Agility;Kuinka monta eri tasoluokkaa on olemassa?;kolme;27,29;TRUE
19;B;2;3;2;Nelikopteri;Kiinnostaisi tietää muutama juttu tästä nelikopterista. Kuinka painava kopteri on?;1380 g;91,42;TRUE
19;B;2;3;2;Nelikopteri;Entä mikä on sen maksiminopeus?;20 m/s;204,31;TRUE
19;B;2;3;2;Arkkupakastin;Tarvitsisin vastauksen muutamaan kysymykseen, jotta tiedän ostanko arkkupakastimen. Kuinka leveä pakastin on?;595 mm;75,93;TRUE
19;B;2;3;2;Arkkupakastin;Sitten kysymys asennuksesta. Voinko asentaa pakastimen varastoon, jossa on talvella +5 astetta lämmintä?;et;198,72;TRUE
19;B;2;3;2;Arkkupakastin;Entä mikä on alhaisin lämpötila, jolle pakastimen voi säätää käyttöpaneelista?;-24 astetta;49,98;TRUE
19;B;2;3;2;Kiuas;Minulla olisi pari kysymystä koskien kiuastanne. Millä etäisyydellä kiukaan pitää olla sen takana olevasta seinästä?;100mm;66,89;TRUE
19;B;2;3;2;Kiuas;Mikä on pisin aika, jonka päähän kiukaan voi ajastaa lämpenemään?;8 tuntia;46,66;TRUE
19;B;2;3;2;Kiuas;Saako löylyvetenä käyttää merivettä?;et;212,28;TRUE
19;C;1;4;1;Jääkaappi;Tarvitsisin apua jääkaapin asennuksessa. Kuinka kauas sähköliedestä jääkaappi tulee vähintään sijoittaa?;3 cm;374,08;TRUE
19;C;1;4;1;Jalkapallosäännöt;Ajattelin pitää tietovisan eri urheilulajeista ja mietin tässä jalkapallokysymyksiä, tarvitsisin niihin vastaukset. Ensimmäiseksi, mikä on pelikentän sivurajan minimipituus?;90 m;68,25;TRUE
19;C;1;4;1;Pyykinpesukone;Olen miettinyt pesukoneen ostoa, ja haluasin kysyä pari juttua ennen päätöstä. Mikä on koneen leveys?;600 mm;284,63;TRUE
19;D;2;4;3;Cheerleadingin kilpailusäännöt;Joukkueemme on osallistumassa cheerleadingin SM-kisoihin ja haluaisin selvittää muutaman asian kilpailusäännöistä. Kuinka suuri kilpailualue on SM-kisoissa?;12 x 12 m;44,74;FALSE
19;D;2;4;3;Cheerleadingin kilpailusäännöt;Entä kuinka monta ulkoista spotteria joukkueella saa olla kilpailussa enintään?;6 kpl;376,50;TRUE
19;D;2;4;3;Kamiina;Voinko käyttää ostamani kamiinan polttoaineena sytytysnestettä?;et;51,16;TRUE
19;D;2;4;3;Kamiina;Entä mitä materiaalia keittolevy on?;valurauta;265,64;TRUE
19;D;2;4;3;Koripallon pelisäännöt;Olen perustamassa koripallojoukkuetta ja olisi muutama kysymys. Kuinka monta pelaajaa joukkueessa voi enintään olla?;12;92,89;TRUE
19;D;2;4;3;Koripallon pelisäännöt;Mitkä ovat pelikentän pituus ja leveys?;28 m pitkä ja 15 m leveä;236,06;TRUE
19;D;2;4;3;Päältäajettava ruohonleikkuri;Haluaisin vertailla kahta ruohonleikkurimallia, LM2148 M ja LM2153 MD. Kummassa näistä on suurempi teho?;LM2153 MD;130,70;TRUE
19;D;2;4;3;Päältäajettava ruohonleikkuri;Entä onko niiden polttoainesäiliöiden tilavuuksissa eroa?;ei ole;217,29;TRUE
20;A;1;3;4;Langattomat Bluetooth-kuulokkeet;Ostin juuri uudet Bluetooth-kuulokkeet ja tarvitsisin vastauksen muutamaan kysymykseen. Mitä kaikkea pakkauksen pitäisi sisältää?;kuulokkeet ja latauskaapeli ja pikaopas;21,19;TRUE
20;A;1;3;4;Langattomat Bluetooth-kuulokkeet;OK, minulta näyttäisi puuttuvan ohjeet ja siksi tässä kyselen. Yritin muodostaa pariliitosta, mutta se kysyy jotain salasanaa. Mikä se mahtaa olla?;Salasana on 0000;45,10;TRUE
20;A;1;3;4;Langattomat Bluetooth-kuulokkeet;Kuinka kauan kuulokkeiden lataaminen pitäisi yleensä kestää?;2 tuntia;23,46;TRUE
20;A;1;3;4;Langattomat Bluetooth-kuulokkeet;Kuinka suuri kuulokkeiden toimintasäde on?;10metriä;33,51;TRUE
20;A;1;3;4;Taekwondon kilpailusäännöt;Lapseni on osallistumassa ensimmäiseen taekwondokilpailuun ja muutama asia on vielä epäselvä. Mihin kilpailuluokkaan hänen pitää osallistua? Hän on 9-vuotias.;värivyöt, C-juniorit;37,22;TRUE
20;A;1;3;4;Taekwondon kilpailusäännöt;Käydäänkö tässä luokassa pyykkipoikaottelua?;kyllä;43,04;TRUE
20;A;1;3;4;Taekwondon kilpailusäännöt;Mitä punnituksessa pitää olla päällä?;t-paita ja dobokin housut;19,25;TRUE
20;A;1;3;4;Nelikopteri;Kiinnostaisi tietää muutama juttu tästä nelikopterista. Kuinka painava kopteri on?;1380 g;41,82;TRUE
20;A;1;3;4;Nelikopteri;Entä mikä on sen maksiminopeus?;20m/s;24,07;TRUE
20;A;1;3;4;Nelikopteri;Kuuluko kotiinpaluutoimintoon kotiin paluu, jos akku on vähissä?;Kyllä;57,31;TRUE
20;A;1;3;4;Nelikopteri;Kuinka pitkä takuu kopterilla on?;1 vuosi;13,03;TRUE
20;A;1;3;4;Tenniksen kilpailumääräykset;Ajattelin ilmoittautua tenniskisoihin, mutta edellisistä on niin kauan aikaa, että haluaisin tarkistaa pari juttua. Olen tasolla 14, mihin tasoluokkaan minun kuuluu osallistua?;C;16,35;TRUE
20;A;1;3;4;Tenniksen kilpailumääräykset;Olen vähän huolissani omasta jaksamisestani, kuinka pitkä tauko kahden normaalipituisen saman luokan ottelussa on vähintään?;60 minuuttia;29,51;TRUE
20;A;1;3;4;Tenniksen kilpailumääräykset;Kuinka montaa palloa tennisotteluissa voi korkeintaan käyttää?;6;38,40;TRUE
20;A;1;3;4;Astianpesukone;Ostin astianpesukoneen, ja minulla olisi muutama kysymys siihen liittyen. Mikä ohjelma on tarkoitettu erittäin likaisten astioiden pesuun (ohjelman numero)?;3;12,79;TRUE
20;A;1;3;4;Astianpesukone;Selvä, mitä lämpötilaa tämä ohjelma käyttää?;70 astetta;32,77;TRUE
20;B;2;3;3;Miekkailu;Olen miettinyt miekkailun aloittamista, mutta en tiedä mikä kolmesta miekkailulajista pitäisi valita. Mikä kolmesta miekkatyypistä (kalpa, floretti, säilä) saa olla painavin?;kalpa;34,25;TRUE
20;B;2;3;3;Miekkailu;Kuinka paljon se saa enintään painaa?;770 grammaa;16,57;TRUE
20;B;2;3;3;Miekkailu;Sitten vielä kiinnostaisi osuma-alueet. Mikä on säilämiekkailun osuma-alue?;koko vartalo vyötäröstä alaspäin;19,24;FALSE
20;B;2;3;3;Miekkailu;Entä kalpamiekkailun?;koko keho;17,02;TRUE
20;B;2;3;3;Cheerleadingin kilpailusäännöt;Joukkueemme on osallistumassa cheerleadingin SM-kisoihin ja haluaisin selvittää muutaman asian kilpailusäännöistä. Kuinka suuri kilpailualue on SM-kisoissa?;14x16 metriä;48,25;TRUE
20;B;2;3;3;Cheerleadingin kilpailusäännöt;Entä kuinka monta ulkoista spotteria joukkueella saa olla kilpailussa enintään?;max 6;18,25;TRUE
20;B;2;3;3;Cheerleadingin kilpailusäännöt;Saako ulkoinen spotteri tukea huojuvaa pyramidia?;ei ;34,23;TRUE
20;B;2;3;3;Painepesuri;Mikä on mallin P 130.2 nimellispaine?;12MPa / 120baari;50,59;TRUE
20;B;2;3;3;Painepesuri;Entä nimellisvirrankulutus?;2.300 kW;32,06;TRUE
20;B;2;3;3;Painepesuri;Kuinka pitkä takuu laitteessa on?;kaksi vuotta;29,50;TRUE
20;B;2;3;3;Uuni;Harkitsen tässä uunin ostoa, mutta haluaisin ensin tietää laitteen mitoista vähän. Mikä on leveimmän keittolevyn halkaisija?;180mm;18,63;TRUE
20;B;2;3;3;Uuni;Entä kuinka monta kannatintasoa uunissa on?;4;43,00;TRUE
20;B;2;3;3;Päältäajettava ruohonleikkuri;Haluaisin vertailla kahta ruohonleikkurimallia, LM2148 M ja LM2153 MD. Kummassa näistä on suurempi teho?;LM2153 MD;48,32;TRUE
20;B;2;3;3;Päältäajettava ruohonleikkuri;Entä onko niiden polttoainesäiliöiden tilavuuksissa eroa?;ei;16,65;TRUE
20;B;2;3;3;Päältäajettava ruohonleikkuri;Mitkä niiden leikkuuleveydet ovat?;48 mm ja 53 mm;33,50;TRUE
20;B;2;3;3;Grilli;Mietin grillin ostoa ja olisi pari kysymystä siitä. Mitkä ovat grillauspinta-alan pituus ja leveys?;135.6cm ja 64cm;25,01;FALSE
20;B;2;3;3;Grilli;Kuinka pitkä takuu grillillä on?;2 vuotta;15,14;TRUE
20;B;2;3;3;Grilli;Entä mitä lisävarusteita grilliin on saatavana?;suojahuppu ja elektroninen grillivarras;24,84;TRUE
20;C;1;4;1;Lämpöpumppu;Lämpöpumppuni ohjausjärjestelmän vihreä merkkivalo alkoi vilkkumaan eilen, mitä se tarkoittaa?;Jokin hälytys on aktiivisena;94,93;TRUE
20;C;1;4;1;Lämpöpumppu;Mikä asetus pitää olla päällä, jotta ohjausjärjestelmä sallii vain sähkövastuksen toiminnan?;Lisälämpö;90,07;TRUE
20;C;1;4;1;Lämpöpumppu;Entä mikä on oletussäätö lämpötilalle, jos otan lämmityksen pois?;17 astetta;145,86;TRUE
20;C;1;4;1;Jääkaappi;Tarvitsisin apua jääkaapin asennuksessa. Kuinka kauas sähköliedestä jääkaappi tulee vähintään sijoittaa?;3cm;92,12;TRUE
20;C;1;4;1;Jääkaappi;Olen kytkemässä jääkaappia toimintaan, laitoin juuri pistokkeen seinään ja nyt kuuluu joku hälytysääni. Mitä teen?;paina lämpötilavalitsinta 1;55,61;TRUE
20;C;1;4;1;Jääkaappi;Jääkaapista kuuluu välillä naksahduksia. Kuuluvatko ne normaaleihin käyntiääniin?;Se on normaalia. Automaattinen sulatus käynnistyy;137,04;TRUE
20;C;1;4;1;Jalkapallosäännöt;Ajattelin pitää tietovisan eri urheilulajeista ja mietin tässä jalkapallokysymyksiä, tarvitsisin niihin vastaukset. Ensimmäiseksi, mikä on pelikentän sivurajan minimipituus?;90m;54,92;TRUE
20;C;1;4;1;Jalkapallosäännöt;Mikä on pallon ympärysmitta?;68-70cm;71,96;TRUE
20;C;1;4;1;Jalkapallosäännöt;Kuinka monta pelaajaa joukkueessa saa olla enintään?;11;15,32;TRUE
20;C;1;4;1;Jalkapallosäännöt;Sitten vielä yksi. Kuinka kaukana vastapuolen pelaajien pitää olla kulmakaaresta kulmapotkutilanteessa?;9,15metrin;76,53;TRUE
20;C;1;4;1;Agility;Olen osallistumassa ensimmäistä kertaa agility-kilpailuun. Koirani säkäkorkeus on 40cm, mihin kilpailuluokkaan (koko) minun pitää osallistua?;Medi (M);60,47;TRUE
20;C;1;4;1;Agility;Kuinka monta eri tasoluokkaa on olemassa?;3;63,25;TRUE
20;C;1;4;1;Agility;Onko agilitykilpailun tarkoituksena yhtenä osa-aluuena koiran ulkonäön arviointi?;ei ole;36,00;TRUE
20;C;1;4;1;Kuivauskaappi;Kuinka korkea kuivauskaappi on?;1900mm;64,57;TRUE
20;D;2;4;2;Kamiina;Voinko käyttää ostamani kamiinan polttoaineena sytytysnestettä?;Ei saa;19,75;TRUE
20;D;2;4;2;Kamiina;Entä mitä materiaalia keittolevy on?;valurautaa;69,55;TRUE
20;D;2;4;2;Kamiina;Okei, sitten vielä yksi. Kuinka pitkä takuu kamiinalla on?;12 kuukautta;30,80;TRUE
20;D;2;4;2;Generaattori;Missä tätä generaattoria on tarkoitus käyttää?;"Asuntovaunuissa, matkailuautoissa ja kaupallisessa käytössä olevissa ajoneuvoissa
";56,35;TRUE
20;D;2;4;2;Generaattori;Kuinka paljon se painaa?;96,5kg;70,51;TRUE
20;D;2;4;2;Generaattori;Mitä lisävarusteita generaattoriin on saatavana?;ulkoinen tiivistesarja;31,52;TRUE
20;D;2;4;2;Generaattori;Minkälainen huolto pitäisi tehdä generaattorin käytön ensimmäisenä kuukautena?;vaihdattaa öljy;37,97;TRUE
20;D;2;4;2;Liesituuletin;Olen käyttänyt liesituuletinta jonkin aikaa ja mieleeni heräsi muutamia kysymyksiä siitä. Miten saan intensiivitehon päälle? Laitteessani on ohjauspaneeli 1.;paina painiketta +, kun tuuletin on teholla 3;95,74;TRUE
20;D;2;4;2;Liesituuletin;Kuinka usein rasvasuodatin pitäisi puhdistaa?;vähintään 2 kuukauden välein;49,49;TRUE
20;D;2;4;2;Liesituuletin;Entä mitä puhdistusainetta voi käyttää laitteen alumiini- ja muoviosien puhdistukseen?;Lasinpesuainetta ja pehmeää liinaa;50,10;TRUE
20;D;2;4;2;Mankeli;Olen katsellut mankelia mutta tarvitsisin vähän lisätietoja, jotta tiedän ostanko sen. Mikä on mankelin syvyys?;314mm;46,29;TRUE
20;D;2;4;2;Mankeli;Entä mankeliliinan leveys?;55cm;65,91;TRUE
20;D;2;4;2;Mankeli;Mikä on lakanoiden mankeiloimisaika?;2-4min;26,45;TRUE
20;D;2;4;2;Pyykinpesukone;Olen miettinyt pesukoneen ostoa, ja haluasin kysyä pari juttua ennen päätöstä. Mikä on koneen leveys?;600mm;25,69;TRUE
20;D;2;4;2;Televisio;Yritän muodostaa internet-yhteyttä ostamaani televisioon, mutta se ei tunnu onnistuvan. Mikä on minimi verkkoyhteyden nopeus, jotta internet-yhteys voidaan muodostaa?;10 Mbps;79,31;TRUE
20;D;2;4;2;Pöytätenniksen säännöt;Meillä on tässä kaverin kanssa erimielisyyksiä pöytätenniksen säännöistä. Mikä on pöydän pituus?;274 cm;84,09;TRUE
21;A;1;3;3;Astianpesukone;Ostin astianpesukoneen, ja minulla olisi muutama kysymys siihen liittyen. Mikä ohjelma on tarkoitettu erittäin likaisten astioiden pesuun (ohjelman numero)?;3;23,28;TRUE
21;A;1;3;3;Astianpesukone;Selvä, mitä lämpötilaa tämä ohjelma käyttää?;70C;47,29;TRUE
21;A;1;3;3;Astianpesukone;Sitten vielä yksi kysymys koneen asetuksista. Asuinpaikassani veden kovuus on 32°dH, mihin asentoon vedenpehmennin tulee siis asettaa?;7;59,61;TRUE
21;A;1;3;3;Liesituuletin;Olen käyttänyt liesituuletinta jonkin aikaa ja mieleeni heräsi muutamia kysymyksiä siitä. Miten saan intensiivitehon päälle? Laitteessani on ohjauspaneeli 1.;intensiiviteho boost 1 aktivoituu. Kun painat uudelleen painiketa + intensiiviteho 2 aktivoituu;91,26;TRUE
21;A;1;3;3;Liesituuletin;Kuinka usein rasvasuodatin pitäisi puhdistaa?;noi 2kk välein;89,66;TRUE
21;A;1;3;3;Liesituuletin;Entä mitä puhdistusainetta voi käyttää laitteen alumiini- ja muoviosien puhdistukseen?;lasinpesuaine;81,06;TRUE
21;A;1;3;3;Mikroaaltouuni;Minulla olisi pari kysymystä viime viikolla ostamastani mikrosta. Luulen että siinä on jokin häiriö, koska näytössä palaa kolme nollaa. Mikä voisi olla syy tähän?;sähkökatko;33,78;TRUE
21;A;1;3;3;Mikroaaltouuni;Selvä. Entä mikä on suurin teho jonka voin valita?;800W;60,09;TRUE
21;A;1;3;3;Mikroaaltouuni;Mitä tällä teholla tulisi kuumentaa?;nesteitä;55,14;TRUE
21;A;1;3;3;Mikroaaltouuni;Olen kuullut, että metalliastiaa ei saisi laittaa mikroon, mistä se johtuu?;mikroaallot eivät läpäise metallia;76,49;TRUE
21;A;1;3;3;Pöytätenniksen säännöt;Meillä on tässä kaverin kanssa erimielisyyksiä pöytätenniksen säännöistä. Mikä on pöydän pituus?;274 cm.;86,18;TRUE
21;A;1;3;3;Pöytätenniksen säännöt;Kuinka korkealle pallon kuuluu nousta pelaajan kämmenestä syötössä?;vähintää 16 cm;36,72;TRUE
21;B;2;3;2;Taekwondon kilpailusäännöt;Lapseni on osallistumassa ensimmäiseen taekwondokilpailuun ja muutama asia on vielä epäselvä. Mihin kilpailuluokkaan hänen pitää osallistua? Hän on 9-vuotias.;C-juniorit;27,72;TRUE
21;B;2;3;2;Taekwondon kilpailusäännöt;Käydäänkö tässä luokassa pyykkipoikaottelua?;anteeksi. käydään.;164,07;TRUE
21;B;2;3;2;Taekwondon kilpailusäännöt;Mitä punnituksessa pitää olla päällä?;t-paitaa ja dobokin housuja (baji). Uskonnollisista syitä käytettävän pään peittävän hunnun (hijab) värin tulee olla valkoinen;51,97;TRUE
21;B;2;3;2;Kuivauskaappi;Kuinka korkea kuivauskaappi on?;595mm;35,39;TRUE
21;B;2;3;2;Kuivauskaappi;Kuinka kauan lingotun pyykin kuivaus pikakuivauksella kestää?;n.120min;74,56;TRUE
21;B;2;3;2;Kuivauskaappi;Mitä pesuainetta kuivauskaapin puhdistukseen voi käyttää?;kaapin seinät puhdistetaan saippualiuoksella;45,99;TRUE
21;B;2;3;2;Kamiina;Voinko käyttää ostamani kamiinan polttoaineena sytytysnestettä?;ei;57,14;TRUE
21;B;2;3;2;Kamiina;Entä mitä materiaalia keittolevy on?;valurautaa;92,59;TRUE
21;B;2;3;2;Kamiina;Okei, sitten vielä yksi. Kuinka pitkä takuu kamiinalla on?;12kk;48,36;TRUE
21;B;2;3;2;Koripallon pelisäännöt;Olen perustamassa koripallojoukkuetta ja olisi muutama kysymys. Kuinka monta pelaajaa joukkueessa voi enintään olla?;12;38,10;TRUE
21;B;2;3;2;Koripallon pelisäännöt;Mitkä ovat pelikentän pituus ja leveys?;28m pitkä ja 15m leveä;59,00;TRUE
21;B;2;3;2;Langattomat Bluetooth-kuulokkeet;Ostin juuri uudet Bluetooth-kuulokkeet ja tarvitsisin vastauksen muutamaan kysymykseen. Mitä kaikkea pakkauksen pitäisi sisältää?;kuulokkeet, usb latauskaapeli ja pikaopas;59,75;TRUE
21;B;2;3;2;Langattomat Bluetooth-kuulokkeet;OK, minulta näyttäisi puuttuvan ohjeet ja siksi tässä kyselen. Yritin muodostaa pariliitosta, mutta se kysyy jotain salasanaa. Mikä se mahtaa olla?;0;38,08;TRUE
21;C;1;4;4;Tenniksen kilpailumääräykset;Ajattelin ilmoittautua tenniskisoihin, mutta edellisistä on niin kauan aikaa, että haluaisin tarkistaa pari juttua. Olen tasolla 14, mihin tasoluokkaan minun kuuluu osallistua?;C;25,58;TRUE
21;C;1;4;4;Tenniksen kilpailumääräykset;Olen vähän huolissani omasta jaksamisestani, kuinka pitkä tauko kahden normaalipituisen saman luokan ottelussa on vähintään?;vähintään 60 min;131,77;TRUE
21;C;1;4;4;Tenniksen kilpailumääräykset;Kuinka montaa palloa tennisotteluissa voi korkeintaan käyttää?;korkeitaan 6:tta;167,54;TRUE
21;C;1;4;4;Grilli;Mietin grillin ostoa ja olisi pari kysymystä siitä. Mitkä ovat grillauspinta-alan pituus ja leveys?;n.49.6x90,0cm;37,96;TRUE
21;C;1;4;4;Grilli;Kuinka pitkä takuu grillillä on?;2 vuotta;80,07;TRUE
21;C;1;4;4;Grilli;Entä mitä lisävarusteita grilliin on saatavana?;suojahuppu, elektroninen grillivarras ;75,87;TRUE
21;C;1;4;4;Televisio;Yritän muodostaa internet-yhteyttä ostamaani televisioon, mutta se ei tunnu onnistuvan. Mikä on minimi verkkoyhteyden nopeus, jotta internet-yhteys voidaan muodostaa?;10 Mbps;75,92;TRUE
21;C;1;4;4;Televisio;Kytkin USB-näppäimistön televisioon, millä painikkeella pääsen palaamaan valikossa edelliseen näyttöön?;ESC-näppäin;85,75;TRUE
21;C;1;4;4;Televisio;Entä mitä Windows-näppäin tekee?;näyttää television asetukset;129,49;TRUE
21;C;1;4;4;Jääkaappi;Tarvitsisin apua jääkaapin asennuksessa. Kuinka kauas sähköliedestä jääkaappi tulee vähintään sijoittaa?;vähintään 3 cm;77,64;TRUE
21;C;1;4;4;Jääkaappi;Olen kytkemässä jääkaappia toimintaan, laitoin juuri pistokkeen seinään ja nyt kuuluu joku hälytysääni. Mitä teen?;pakastinosassa on liian lämmintä!;119,71;FALSE
21;C;1;4;4;Jääkaappi;Jääkaapista kuuluu välillä naksahduksia. Kuuluvatko ne normaaleihin käyntiääniin?;moottori,kytkimet tai magneettiventtiilit kytkeytyvät päälle ja pois päältä;102,96;FALSE
